timestamp_id,timestamp_val,timestamp_diff
0x20000000,3225,3225
0x20000001,4766,1541
0x20000002,7850,3084
0x20000003,9392,1542
0x20000004,12476,3084
0x20000005,14018,1542
0x20000006,17102,3084
0x20000007,18644,1542
0x20000008,21728,3084
0x20000009,23270,1542
0x2000000a,26354,3084
0x2000000b,27896,1542
0x2000000c,29439,1543
0x2000000d,32522,3083
0x2000000e,35606,3084
0x2000000f,37148,1542
0x20000011,38690,1542
0x20000013,38690,0
0x20000016,37148,-1542
0x20000018,38690,1542
0x2000001b,38690,0
0x2000001d,38690,0
0x2000001f,40232,1542
0x20000022,38690,-1542
0x20000025,37147,-1543
0x20000027,38690,1543
0x2000002a,38690,0
0x2000002c,38690,0
0x2000002e,40232,1542
0x20000031,38690,-1542
0x20000034,37147,-1543
0x20000036,38690,1543
0x20000039,38690,0
0x2000003b,38690,0
0x2000003d,40232,1542
0x20000040,38690,-1542
0x20000043,37147,-1543
0x20000045,38690,1543
0x20000048,38690,0
0x2000004a,38690,0
0x2000004c,40232,1542
0x2000004f,38690,-1542
0x20000052,37147,-1543
0x20000054,38690,1543
0x20000057,38690,0
0x20000059,38690,0
0x2000005b,40232,1542
0x2000005e,38689,-1543
0x20000061,37147,-1542
0x20000063,38690,1543
0x20000066,38690,0
0x20000068,38690,0
0x2000006a,38690,0
0x2000006d,38690,0
0x20000070,37147,-1543
0x20000072,38689,1542
0x20000075,38690,1
0x20000077,38690,0
0x20000079,38690,0
0x2000007c,38689,-1
0x2000007f,37147,-1542
0x20000081,38689,1542
0x20000083,40232,1543
0x20000086,38690,-1542
0x20000088,38690,0
0x2000008b,38689,-1
0x2000008e,37147,-1542
0x20000090,38689,1542
0x20000092,40232,1543
0x20000095,38690,-1542
0x20000097,38690,0
0x2000009a,38689,-1
0x2000009d,37147,-1542
0x2000009f,38689,1542
0x200000a1,40232,1543
0x200000a4,38690,-1542
0x200000a6,38690,0
0x200000a9,38689,-1
0x200000ac,37147,-1542
0x200000ae,38689,1542
0x200000b0,40232,1543
0x200000b3,38690,-1542
0x200000b5,38690,0
0x200000b8,38689,-1
0x200000bb,37147,-1542
0x200000bd,38689,1542
0x200000bf,40231,1542
0x200000c2,38690,-1541
0x200000c4,38690,0
0x200000c7,38689,-1
0x200000ca,37147,-1542
0x200000cc,38689,1542
0x200000ce,38689,0
0x200000d1,38690,1
0x200000d3,38690,0
0x200000d6,38689,-1
0x200000d9,37147,-1542
0x200000db,38689,1542
0x200000dd,38689,0
0x200000e0,38689,0
0x200000e2,38690,1
0x200000e5,38689,-1
0x200000e7,38689,0
0x200000ea,38689,0
0x200000ec,38689,0
0x200000ef,38689,0
0x200000f1,38689,0
0x200000f4,38689,0
0x200000f6,38689,0
0x200000f9,38689,0
0x200000fb,38689,0
0x200000fe,38689,0
0x20000100,38690,1
0x20000103,38689,-1
0x20000105,38689,0
0x20000108,38689,0
0x2000010a,38689,0
0x2000010d,38689,0
0x2000010f,38688,-1
0x20000112,38689,1
0x20000114,38689,0
0x20000117,38689,0
0x20000119,38689,0
0x2000011c,38689,0
0x2000011e,38688,-1
0x20000121,38689,1
0x20000123,38689,0
0x20000126,38689,0
0x20000128,38689,0
0x2000012b,38689,0
0x2000012d,38688,-1
0x20000130,38689,1
0x20000132,38689,0
0x20000135,38689,0
0x20000137,38689,0
0x2000013a,38689,0
0x2000013c,38688,-1
0x2000013f,38689,1
0x20000141,38689,0
0x20000144,38689,0
0x20000146,38689,0
0x20000149,38689,0
0x2000014b,38688,-1
0x2000014e,38689,1
0x20000150,38689,0
0x20000153,38689,0
0x20000155,38689,0
0x20000158,38689,0
0x2000015a,38688,-1
0x2000015d,38688,0
0x2000015f,38689,1
0x20000162,38689,0
0x20000164,38689,0
0x20000167,38689,0
0x20000169,38688,-1
0x2000016c,38688,0
0x2000016e,38689,1
0x20000171,38689,0
0x20000173,38689,0
0x20000176,38688,-1
0x20000178,38688,0
0x2000017b,38688,0
0x2000017d,38689,1
0x20000180,38689,0
0x20000182,38689,0
0x20000185,38688,-1
0x20000187,38688,0
0x2000018a,38688,0
0x2000018c,38688,0
0x2000018f,38689,1
0x20000191,38689,0
0x20000194,38688,-1
0x20000196,38688,0
0x20000199,38688,0
0x2000019b,38688,0
0x2000019e,38689,1
0x200001a0,38689,0
0x200001a3,38688,-1
0x200001a5,38688,0
0x200001a8,38688,0
0x200001aa,38688,0
0x200001ad,38689,1
0x200001af,38689,0
0x200001b2,38688,-1
0x200001b4,38688,0
0x200001b7,38688,0
0x200001b9,38688,0
0x200001bc,38689,1
0x200001be,38689,0
0x200001c1,38688,-1
0x200001c3,38688,0
0x200001c6,38688,0
0x200001c8,38688,0
0x200001cb,38688,0
0x200001cd,38689,1
0x200001d0,38688,-1
0x200001d2,38688,0
0x200001d5,38688,0
0x200001d7,38688,0
0x200001da,38688,0
0x200001dc,38689,1
0x200001df,38688,-1
0x200001e1,38688,0
0x200001e4,38688,0
0x200001e6,38688,0
0x200001e9,38688,0
0x200001eb,38688,0
0x200001ee,38688,0
0x200001f0,38688,0
0x200001f3,38688,0
0x200001f5,38688,0
0x200001f8,38688,0
0x200001fa,38688,0
0x200001fd,38688,0
0x200001ff,38688,0
0x20000202,38688,0
0x20000204,38688,0
0x20000207,38688,0
0x20000209,38687,-1
0x2000020c,38688,1
0x2000020e,38688,0
0x20000211,38688,0
0x20000213,38688,0
0x20000216,38688,0
0x20000218,38687,-1
0x2000021b,38688,1
0x2000021d,38688,0
0x20000220,38688,0
0x20000222,38688,0
0x20000225,38688,0
0x20000227,38687,-1
0x2000022a,38688,1
0x2000022c,38688,0
0x2000022f,38688,0
0x20000231,38688,0
0x20000234,38688,0
0x20000236,38687,-1
0x20000239,38688,1
0x2000023b,38688,0
0x2000023e,38688,0
0x20000240,38688,0
0x20000243,38688,0
0x20000245,38687,-1
0x20000248,38687,0
0x2000024a,38688,1
0x2000024d,38688,0
0x2000024f,38688,0
0x20000252,38688,0
0x20000254,38687,-1
0x20000257,38687,0
0x20000259,38688,1
0x2000025c,38688,0
0x2000025e,38688,0
0x20000261,38687,-1
0x20000263,38687,0
0x20000266,38687,0
0x20000268,38688,1
0x2000026b,38688,0
0x2000026d,38688,0
0x20000270,38688,0
0x20000272,38687,-1
0x20000275,38687,0
0x20000277,38687,0
0x2000027a,38688,1
0x2000027c,38688,0
0x2000027f,38687,-1
0x20000281,38687,0
0x20000284,38687,0
0x20000286,38687,0
0x20000289,38688,1
0x2000028b,38688,0
0x2000028e,38687,-1
0x20000290,38687,0
0x20000293,38687,0
0x20000295,38687,0
0x20000298,38688,1
0x2000029a,38688,0
0x2000029d,38687,-1
0x2000029f,38687,0
0x200002a2,38687,0
0x200002a4,38687,0
0x200002a7,38688,1
0x200002a9,38688,0
0x200002ac,38687,-1
0x200002ae,38687,0
0x200002b1,38687,0
0x200002b3,38687,0
0x200002b6,38687,0
0x200002b8,38688,1
0x200002bb,38687,-1
0x200002bd,38687,0
0x200002c0,38687,0
0x200002c2,38687,0
0x200002c5,38687,0
0x200002c7,38688,1
0x200002ca,38687,-1
0x200002cc,38687,0
0x200002cf,38687,0
0x200002d1,38687,0
0x200002d4,38687,0
0x200002d6,38688,1
0x200002d9,38687,-1
0x200002db,38687,0
0x200002de,38687,0
0x200002e0,38687,0
0x200002e3,38687,0
0x200002e5,38686,-1
0x200002e8,38687,1
0x200002ea,38687,0
0x200002ed,38687,0
0x200002ef,38687,0
0x200002f2,38687,0
0x200002f4,38686,-1
0x200002f7,38687,1
0x200002f9,38687,0
0x200002fc,38687,0
0x200002fe,38687,0
0x20000301,38687,0
0x20000303,38686,-1
0x20000306,38687,1
0x20000308,38687,0
0x2000030b,38687,0
0x2000030d,38687,0
0x20000310,38687,0
0x20000312,38686,-1
0x20000315,38687,1
0x20000317,38687,0
0x2000031a,38687,0
0x2000031c,38687,0
0x2000031f,38687,0
0x20000321,38686,-1
0x20000324,38686,0
0x20000326,38687,1
0x20000329,38687,0
0x2000032b,38687,0
0x2000032e,38687,0
0x20000330,38686,-1
0x20000333,38686,0
0x20000335,38687,1
0x20000338,38687,0
0x2000033a,38687,0
0x2000033d,38686,-1
0x2000033f,38686,0
0x20000342,38686,0
0x20000344,38687,1
0x20000347,38687,0
0x20000349,38687,0
0x2000034c,38686,-1
0x2000034e,38686,0
0x20000351,38686,0
0x20000353,38686,0
0x20000356,38687,1
0x20000358,38687,0
0x2000035b,38686,-1
0x2000035d,38686,0
0x20000360,38686,0
0x20000362,38686,0
0x20000365,38687,1
0x20000367,38687,0
0x2000036a,38686,-1
0x2000036c,38686,0
0x2000036f,38686,0
0x20000371,38686,0
0x20000374,38687,1
0x20000376,38687,0
0x20000379,38686,-1
0x2000037b,38686,0
0x2000037e,38686,0
0x20000380,38686,0
0x20000383,38687,1
0x20000385,38687,0
0x20000388,38686,-1
0x2000038a,38686,0
0x2000038d,38686,0
0x2000038f,38686,0
0x20000392,38687,1
0x20000394,38687,0
0x20000397,38686,-1
0x20000399,38686,0
0x2000039c,38686,0
0x2000039e,38686,0
0x200003a1,38686,0
0x200003a3,38687,1
0x200003a6,38686,-1
0x200003a8,38686,0
0x200003ab,38686,0
0x200003ad,38686,0
0x200003b0,38686,0
0x200003b2,38687,1
0x200003b5,38686,-1
0x200003b7,38686,0
0x200003ba,38686,0
0x200003bc,38686,0
0x200003bf,38686,0
0x200003c1,38687,1
0x200003c4,38686,-1
0x200003c6,38686,0
0x200003c9,38686,0
0x200003cb,38686,0
0x200003ce,38686,0
